transaction_id,store_name,sales_channel,product_category,units_sold,unit_price,discount_applied,campaign_id,campaign_channel,marketing_spend,campaign_exposure_status,customer_id,customer_segment,inventory_level,stockout_flag,revenue
4280, Central Mall,App,Kids,1,20,10,CAMP-C,Influencer,400,Seen,CUST_1564,One-time,Overstocked,Yes,18
3988, Central Mall,App,Shoes,1,80,10,CAMP-C,Paid Ads,400,Converted,CUST_1434,One-time,Overstocked,Yes,72
6189, Central Mall,App,Women,3,80,10,CAMP-C,Paid Ads,100,Converted,CUST_1707,One-time,Overstocked,No,216
1694, Central Mall,App,Accessories,4,20,10,CAMP-D,Paid Ads,400,Seen,CUST_415,One-time,Understocked,Yes,72
6488, Central Mall,App,Accessories,2,40,10,CAMP-D,Influencer,200,Clicked,CUST_2411,One-time,Optimal,Yes,72
5317, Central Mall,App,Men,1,60,10,CAMP-D,Email,50,Clicked,CUST_77,One-time,Overstocked,Yes,54
2890, Central Mall,App,Shoes,2,40,10,CAMP-D,Influencer,50,Clicked,CUST_424,One-time,Optimal,Yes,72
4695, Central Mall,App,Women,1,20,10,CAMP-D,Paid Ads,100,Clicked,CUST_1504,One-time,Optimal,No,18
1362, Central Mall,App,Men,1,20,10,CAMP-A,Influencer,200,Seen,CUST_989,One-time,Optimal,Yes,18
226, Central Mall,App,Men,2,20,10,CAMP-A,Paid Ads,200,Seen,CUST_1978,One-time,Overstocked,Yes,36
519, Central Mall,App,Women,1,80,10,CAMP-A,Influencer,100,Seen,CUST_1498,One-time,Understocked,No,72
2092, Central Mall,App,Accessories,2,20,10,CAMP-E,Email,100,Seen,CUST_44,One-time,Optimal,Yes,36
839, Central Mall,App,Men,2,40,10,CAMP-E,Email,200,Seen,CUST_306,One-time,Optimal,Yes,72
3981, Central Mall,App,Men,2,20,10,CAMP-E,Social,200,Seen,CUST_2293,One-time,Understocked,Yes,36
4988, Central Mall,App,Men,1,80,10,CAMP-E,Paid Ads,100,Seen,CUST_1820,One-time,Overstocked,Yes,72
357, Central Mall,App,Women,1,60,10,CAMP-E,Influencer,200,Clicked,CUST_774,One-time,Understocked,Yes,54
1372, Central Mall,App,Women,1,60,10,CAMP-E,Social,200,Seen,CUST_864,One-time,Understocked,No,54
1706, Central Mall,App,Women,1,20,10,CAMP-E,Paid Ads,100,Seen,CUST_1545,One-time,Optimal,Yes,18
771, Central Mall,In-store,Accessories,1,80,10,CAMP-A,Social,100,Clicked,CUST_1040,One-time,Understocked,Yes,72
6822, Central Mall,In-store,Accessories,1,120,10,CAMP-A,Email,200,Seen,CUST_1164,One-time,Understocked,Yes,108
2058, Central Mall,In-store,Men,2,40,10,CAMP-A,Paid Ads,100,Clicked,CUST_1447,One-time,Understocked,Yes,72
4893, Central Mall,In-store,Men,4,40,10,CAMP-A,Influencer,100,Clicked,CUST_2086,One-time,Optimal,Yes,144
5080, Central Mall,In-store,Men,2,60,10,CAMP-A,Paid Ads,100,Seen,CUST_2126,One-time,Optimal,Yes,108
1089, Central Mall,In-store,Women,1,120,10,CAMP-A,Paid Ads,100,Clicked,CUST_1511,One-time,Overstocked,Yes,108
3051, Central Mall,In-store,Women,2,60,10,CAMP-A,Email,100,Seen,CUST_912,One-time,Understocked,Yes,108
3751, Central Mall,In-store,Women,1,80,10,CAMP-A,Social,100,Seen,CUST_2407,One-time,Understocked,Yes,72
4959, Central Mall,In-store,Women,1,40,10,CAMP-A,Influencer,50,Seen,CUST_705,One-time,Understocked,Yes,36
6768, Central Mall,In-store,Women,4,40,10,CAMP-A,Paid Ads,200,Seen,CUST_2188,One-time,Optimal,Yes,144
6868, Central Mall,In-store,Women,4,40,10,CAMP-A,Social,50,Clicked,CUST_215,One-time,Optimal,Yes,144
6977, Central Mall,In-store,Women,1,60,10,CAMP-A,Paid Ads,200,Clicked,CUST_1051,One-time,Understocked,No,54
6405, Central Mall,In-store,Accessories,1,120,10,CAMP-A,Paid Ads,50,Clicked,CUST_689,One-time,Overstocked,Yes,108
6587, Central Mall,In-store,Kids,1,20,10,CAMP-A,Social,50,Converted,CUST_165,One-time,Understocked,Yes,18
1356, Central Mall,In-store,Men,1,40,10,CAMP-A,Influencer,50,Seen,CUST_19,One-time,Overstocked,Yes,36
1481, Central Mall,In-store,Men,2,40,10,CAMP-A,Paid Ads,100,Clicked,CUST_988,One-time,Optimal,Yes,72
2366, Central Mall,In-store,Men,1,60,10,CAMP-A,Paid Ads,400,Seen,CUST_1556,One-time,Overstocked,Yes,54
3003, Central Mall,In-store,Men,2,40,10,CAMP-A,Influencer,400,Seen,CUST_2197,One-time,Optimal,Yes,72
3087, Central Mall,In-store,Men,1,20,10,CAMP-A,Paid Ads,200,Seen,CUST_823,One-time,Optimal,Yes,18
3947, Central Mall,In-store,Men,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_1419,One-time,Optimal,No,36
4357, Central Mall,In-store,Men,2,120,10,CAMP-A,Influencer,50,Clicked,CUST_2202,One-time,Optimal,Yes,216
6334, Central Mall,In-store,Men,1,80,10,CAMP-A,Influencer,50,Converted,CUST_155,One-time,Overstocked,Yes,72
6887, Central Mall,In-store,Men,1,120,10,CAMP-A,Paid Ads,200,Seen,CUST_912,One-time,Overstocked,No,108
727, Central Mall,In-store,Women,2,40,10,CAMP-A,Paid Ads,50,Converted,CUST_903,One-time,Overstocked,No,72
978, Central Mall,In-store,Women,3,40,10,CAMP-A,Paid Ads,400,Seen,CUST_409,One-time,Understocked,Yes,108
1140, Central Mall,In-store,Women,2,60,10,CAMP-A,Social,100,Converted,CUST_109,One-time,Understocked,No,108
1508, Central Mall,In-store,Women,1,120,10,CAMP-A,Paid Ads,100,Seen,CUST_2072,One-time,Optimal,Yes,108
2440, Central Mall,In-store,Women,1,20,10,CAMP-A,Paid Ads,50,Seen,CUST_2080,One-time,Understocked,Yes,18
3398, Central Mall,In-store,Women,2,40,10,CAMP-A,Paid Ads,100,Seen,CUST_986,One-time,Understocked,Yes,72
6154, Central Mall,In-store,Women,3,40,10,CAMP-A,Paid Ads,100,Seen,CUST_1571,One-time,Optimal,Yes,108
6257, Central Mall,In-store,Women,1,120,10,CAMP-A,Paid Ads,100,Seen,CUST_328,One-time,Understocked,Yes,108
233, Central Mall,In-store,Accessories,1,120,10,CAMP-A,Paid Ads,50,Seen,CUST_893,One-time,Understocked,Yes,108
1032, Central Mall,In-store,Kids,1,80,10,CAMP-A,Influencer,100,Seen,CUST_15,One-time,Understocked,No,72
5970, Central Mall,In-store,Kids,1,60,10,CAMP-A,Paid Ads,50,Converted,CUST_2274,One-time,Overstocked,Yes,54
2684, Central Mall,In-store,Men,2,40,10,CAMP-A,Email,200,Seen,CUST_1100,One-time,Optimal,Yes,72
6921, Central Mall,In-store,Men,1,80,10,CAMP-A,Social,100,Converted,CUST_1585,One-time,Optimal,No,72
5146, Central Mall,In-store,Shoes,2,80,10,CAMP-A,Influencer,200,Seen,CUST_1781,One-time,Optimal,Yes,144
5302, Central Mall,In-store,Women,1,20,10,CAMP-A,Social,100,Seen,CUST_2392,One-time,Understocked,No,18
6134, Central Mall,In-store,Women,4,80,10,CAMP-A,Paid Ads,50,Seen,CUST_2191,One-time,Understocked,Yes,288
6858, Central Mall,In-store,Women,1,40,10,CAMP-A,Paid Ads,200,Clicked,CUST_798,One-time,Overstocked,No,36
307, Central Mall,In-store,Kids,1,80,10,CAMP-B,Social,400,Seen,CUST_2172,One-time,Optimal,Yes,72
5810, Central Mall,In-store,Men,2,20,10,CAMP-B,Paid Ads,100,Seen,CUST_1685,One-time,Understocked,Yes,36
6012, Central Mall,In-store,Men,1,40,10,CAMP-B,Influencer,400,Seen,CUST_1544,One-time,Optimal,Yes,36
3741, Central Mall,In-store,Shoes,2,80,10,CAMP-B,Email,100,Seen,CUST_1985,One-time,Understocked,No,144
811, Central Mall,In-store,Women,3,60,10,CAMP-B,Email,100,Seen,CUST_676,One-time,Understocked,Yes,162
4490, Central Mall,In-store,Women,1,40,10,CAMP-B,Paid Ads,50,Converted,CUST_1370,One-time,Optimal,Yes,36
5352, Central Mall,In-store,Women,2,60,10,CAMP-B,Paid Ads,400,Seen,CUST_2034,One-time,Optimal,Yes,108
6645, Central Mall,In-store,Women,1,40,10,CAMP-B,Influencer,100,Seen,CUST_32,One-time,Optimal,Yes,36
5617, Central Mall,In-store,Men,3,20,10,CAMP-B,Email,50,Seen,CUST_2464,One-time,Understocked,Yes,54
7000, Central Mall,In-store,Men,2,80,10,CAMP-B,Email,400,Seen,CUST_2025,One-time,Understocked,Yes,144
3189, Central Mall,In-store,Shoes,1,80,10,CAMP-B,Influencer,50,Seen,CUST_272,One-time,Understocked,Yes,72
619, Central Mall,In-store,Women,1,40,10,CAMP-B,Paid Ads,50,Clicked,CUST_2172,One-time,Understocked,No,36
713, Central Mall,In-store,Women,1,60,10,CAMP-B,Paid Ads,100,Seen,CUST_2175,One-time,Overstocked,Yes,54
951, Central Mall,In-store,Women,2,40,10,CAMP-B,Influencer,50,Converted,CUST_603,One-time,Overstocked,Yes,72
3722, Central Mall,In-store,Women,1,40,10,CAMP-B,Paid Ads,100,Clicked,CUST_1691,One-time,Optimal,Yes,36
4455, Central Mall,In-store,Women,1,80,10,CAMP-B,Email,50,Seen,CUST_2354,One-time,Optimal,Yes,72
6060, Central Mall,In-store,Women,1,40,10,CAMP-B,Email,50,Seen,CUST_1662,One-time,Understocked,No,36
853, Central Mall,In-store,Men,1,80,10,CAMP-A,Email,400,Clicked,CUST_1447,One-time,Optimal,Yes,72
1888, Central Mall,In-store,Men,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_124,One-time,Understocked,Yes,36
2902, Central Mall,In-store,Men,1,60,10,CAMP-A,Influencer,400,Clicked,CUST_959,One-time,Optimal,Yes,54
3798, Central Mall,In-store,Men,1,60,10,CAMP-A,Email,50,Seen,CUST_780,One-time,Understocked,Yes,54
5753, Central Mall,In-store,Men,1,60,10,CAMP-A,Social,50,Clicked,CUST_1229,One-time,Optimal,Yes,54
959, Central Mall,In-store,Women,3,20,10,CAMP-A,Paid Ads,100,Converted,CUST_76,One-time,Overstocked,Yes,54
2373, Central Mall,In-store,Women,4,80,10,CAMP-A,Paid Ads,50,Seen,CUST_1982,One-time,Understocked,Yes,288
377, Central Mall,In-store,Accessories,2,20,10,CAMP-C,Paid Ads,400,Seen,CUST_2290,One-time,Understocked,No,36
4217, Central Mall,In-store,Accessories,2,20,10,CAMP-C,Influencer,100,Seen,CUST_635,One-time,Overstocked,Yes,36
1902, Central Mall,In-store,Men,1,20,10,CAMP-C,Email,400,Converted,CUST_2149,One-time,Understocked,Yes,18
1973, Central Mall,In-store,Men,1,120,10,CAMP-C,Paid Ads,100,Converted,CUST_265,One-time,Optimal,No,108
5078, Central Mall,In-store,Men,2,20,10,CAMP-C,Paid Ads,50,Seen,CUST_607,One-time,Understocked,No,36
222, Central Mall,In-store,Women,1,60,10,CAMP-C,Social,50,Seen,CUST_91,One-time,Understocked,Yes,54
4006, Central Mall,In-store,Women,1,20,10,CAMP-C,Paid Ads,400,Seen,CUST_539,One-time,Overstocked,Yes,18
4140, Central Mall,In-store,Women,3,120,10,CAMP-C,Email,100,Seen,CUST_843,One-time,Understocked,Yes,324
5448, Central Mall,In-store,Women,2,60,10,CAMP-C,Influencer,200,Seen,CUST_82,One-time,Overstocked,Yes,108
1369, Central Mall,In-store,Accessories,1,20,10,CAMP-D,Paid Ads,100,Seen,CUST_352,One-time,Overstocked,No,18
6327, Central Mall,In-store,Kids,1,60,10,CAMP-D,Social,200,Seen,CUST_2467,One-time,Understocked,Yes,54
6827, Central Mall,In-store,Kids,1,40,10,CAMP-D,Paid Ads,200,Seen,CUST_1141,One-time,Understocked,Yes,36
1718, Central Mall,In-store,Men,1,60,10,CAMP-D,Paid Ads,100,Clicked,CUST_1477,One-time,Overstocked,Yes,54
2230, Central Mall,In-store,Men,2,60,10,CAMP-D,Paid Ads,200,Seen,CUST_1883,One-time,Understocked,Yes,108
4799, Central Mall,In-store,Men,1,20,10,CAMP-D,Social,200,Seen,CUST_853,One-time,Understocked,Yes,18
6976, Central Mall,In-store,Men,1,20,10,CAMP-D,Paid Ads,50,Seen,CUST_1982,One-time,Optimal,Yes,18
1549, Central Mall,In-store,Shoes,2,60,10,CAMP-D,Paid Ads,200,Seen,CUST_918,One-time,Overstocked,Yes,108
2428, Central Mall,In-store,Shoes,2,40,10,CAMP-D,Paid Ads,200,Seen,CUST_850,One-time,Overstocked,Yes,72
1605, Central Mall,In-store,Women,1,80,10,CAMP-D,Influencer,200,Clicked,CUST_268,One-time,Optimal,Yes,72
1940, Central Mall,In-store,Women,1,40,10,CAMP-D,Social,50,Seen,CUST_1986,One-time,Understocked,Yes,36
2307, Central Mall,In-store,Women,1,60,10,CAMP-D,Paid Ads,100,Converted,CUST_121,One-time,Understocked,Yes,54
2914, Central Mall,In-store,Women,1,120,10,CAMP-D,Email,50,Seen,CUST_14,One-time,Overstocked,No,108
3776, Central Mall,In-store,Women,1,120,10,CAMP-D,Email,400,Seen,CUST_1518,One-time,Overstocked,Yes,108
4116, Central Mall,In-store,Women,4,20,10,CAMP-D,Paid Ads,100,Clicked,CUST_2120,One-time,Optimal,Yes,72
4798, Central Mall,In-store,Women,2,60,10,CAMP-D,Influencer,400,Seen,CUST_1238,One-time,Overstocked,No,108
2290, Central Mall,In-store,Men,2,40,10,CAMP-A,Paid Ads,400,Seen,CUST_1630,One-time,Understocked,Yes,72
5755, Central Mall,In-store,Men,1,20,10,CAMP-A,Influencer,100,Clicked,CUST_2408,One-time,Optimal,Yes,18
6092, Central Mall,In-store,Men,1,40,10,CAMP-A,Influencer,400,Seen,CUST_560,One-time,Optimal,Yes,36
5094, Central Mall,In-store,Shoes,1,20,10,CAMP-A,Paid Ads,400,Seen,CUST_940,One-time,Overstocked,Yes,18
277, Central Mall,In-store,Women,3,60,10,CAMP-A,Email,200,Seen,CUST_2121,One-time,Understocked,No,162
318, Central Mall,In-store,Women,3,20,10,CAMP-A,Influencer,400,Seen,CUST_881,One-time,Understocked,Yes,54
3488, Central Mall,In-store,Accessories,1,60,10,CAMP-E,Paid Ads,100,Clicked,CUST_916,One-time,Optimal,Yes,54
32, Central Mall,In-store,Kids,4,40,10,CAMP-E,Influencer,100,Seen,CUST_616,One-time,Understocked,Yes,144
1145, Central Mall,In-store,Men,1,20,10,CAMP-E,Influencer,100,Seen,CUST_1788,One-time,Optimal,Yes,18
2800, Central Mall,In-store,Men,1,40,10,CAMP-E,Email,50,Seen,CUST_2202,One-time,Overstocked,Yes,36
3226, Central Mall,In-store,Men,1,120,10,CAMP-E,Paid Ads,400,Seen,CUST_2328,One-time,Overstocked,Yes,108
3242, Central Mall,In-store,Men,2,60,10,CAMP-E,Email,50,Seen,CUST_2386,One-time,Optimal,Yes,108
4612, Central Mall,In-store,Men,1,120,10,CAMP-E,Influencer,200,Converted,CUST_2223,One-time,Optimal,Yes,108
6954, Central Mall,In-store,Men,1,40,10,CAMP-E,Paid Ads,400,Clicked,CUST_1544,One-time,Optimal,Yes,36
402, Central Mall,In-store,Men,4,20,10,CAMP-E,Influencer,200,Clicked,CUST_655,One-time,Overstocked,Yes,72
3726, Central Mall,In-store,Shoes,4,80,10,CAMP-E,Paid Ads,50,Seen,CUST_1012,One-time,Understocked,No,288
6838, Central Mall,In-store,Shoes,1,40,10,CAMP-E,Influencer,50,Seen,CUST_941,One-time,Understocked,No,36
21, Central Mall,In-store,Women,4,60,10,CAMP-E,Paid Ads,50,Clicked,CUST_1455,One-time,Understocked,No,216
2361, Central Mall,In-store,Women,1,60,10,CAMP-E,Influencer,200,Seen,CUST_1680,One-time,Understocked,No,54
2958, Central Mall,In-store,Women,1,20,10,CAMP-E,Paid Ads,400,Clicked,CUST_1544,One-time,Optimal,Yes,18
5489, Central Mall,In-store,Women,4,60,10,CAMP-E,Paid Ads,400,Seen,CUST_521,One-time,Optimal,Yes,216
6, Central Mall,In-store,Accessories,4,60,10,CAMP-A,Email,50,Seen,CUST_790,One-time,Understocked,No,216
3822, Central Mall,In-store,Accessories,1,40,10,CAMP-A,Influencer,50,Clicked,CUST_1474,One-time,Understocked,Yes,36
1168, Central Mall,In-store,Men,2,40,10,CAMP-A,Paid Ads,200,Clicked,CUST_47,One-time,Optimal,No,72
1280, Central Mall,In-store,Men,1,40,10,CAMP-A,Email,50,Seen,CUST_2194,One-time,Optimal,Yes,36
4113, Central Mall,In-store,Men,1,60,10,CAMP-A,Social,100,Clicked,CUST_2147,One-time,Understocked,Yes,54
5809, Central Mall,In-store,Men,1,60,10,CAMP-A,Paid Ads,400,Seen,CUST_499,One-time,Optimal,Yes,54
156, Central Mall,In-store,Women,1,120,10,CAMP-A,Email,100,Seen,CUST_1704,One-time,Optimal,No,108
2631, Central Mall,In-store,Women,1,40,10,CAMP-A,Paid Ads,200,Seen,CUST_1319,One-time,Overstocked,No,36
3109, Central Mall,In-store,Women,1,40,10,CAMP-A,Email,400,Seen,CUST_1890,One-time,Understocked,Yes,36
6852, Central Mall,In-store,Women,1,40,10,CAMP-A,Paid Ads,100,Seen,CUST_1253,One-time,Optimal,No,36
4054, Central Mall,In-store,Accessories,2,120,10,CAMP-A,Paid Ads,50,Seen,CUST_1402,One-time,Understocked,Yes,216
5464, Central Mall,In-store,Kids,1,120,10,CAMP-A,Social,50,Converted,CUST_2116,One-time,Understocked,No,108
1617, Central Mall,In-store,Men,1,120,10,CAMP-A,Paid Ads,200,Seen,CUST_2445,One-time,Understocked,No,108
5707, Central Mall,In-store,Shoes,1,40,10,CAMP-A,Email,200,Converted,CUST_2184,One-time,Understocked,Yes,36
1061, Central Mall,In-store,Women,1,20,10,CAMP-A,Email,50,Seen,CUST_2245,One-time,Optimal,Yes,18
1488, Central Mall,In-store,Women,4,60,10,CAMP-A,Paid Ads,100,Seen,CUST_1070,One-time,Understocked,Yes,216
2269, Central Mall,In-store,Women,2,60,10,CAMP-A,Influencer,50,Clicked,CUST_161,One-time,Understocked,Yes,108
5126, Central Mall,In-store,Women,3,80,10,CAMP-A,Paid Ads,400,Clicked,CUST_1864,One-time,Overstocked,Yes,216
5842, Central Mall,In-store,Women,4,40,10,CAMP-A,Paid Ads,100,Clicked,CUST_384,One-time,Understocked,Yes,144
6080, Central Mall,In-store,Women,1,40,10,CAMP-A,Paid Ads,400,Clicked,CUST_1395,One-time,Optimal,No,36
4201, Central Mall,In-store,Accessories,1,60,10,CAMP-A,Paid Ads,400,Clicked,CUST_1265,One-time,Optimal,Yes,54
6131, Central Mall,In-store,Accessories,2,40,10,CAMP-A,Paid Ads,200,Seen,CUST_1601,One-time,Optimal,Yes,72
6666, Central Mall,In-store,Kids,1,20,10,CAMP-A,Social,50,Seen,CUST_1691,One-time,Overstocked,Yes,18
3532, Central Mall,In-store,Men,2,40,10,CAMP-A,Paid Ads,100,Converted,CUST_1271,One-time,Understocked,No,72
4352, Central Mall,In-store,Men,2,120,10,CAMP-A,Paid Ads,200,Seen,CUST_1508,One-time,Optimal,Yes,216
5756, Central Mall,In-store,Men,1,120,10,CAMP-A,Influencer,400,Seen,CUST_1833,One-time,Optimal,No,108
522, Central Mall,In-store,Men,4,20,10,CAMP-A,Paid Ads,400,Converted,CUST_398,One-time,Optimal,No,72
4663, Central Mall,In-store,Shoes,1,60,10,CAMP-A,Paid Ads,200,Seen,CUST_2290,One-time,Understocked,No,54
1051, Central Mall,In-store,Women,1,20,10,CAMP-A,Paid Ads,400,Clicked,CUST_1452,One-time,Understocked,Yes,18
6773, Central Mall,In-store,Accessories,2,60,10,CAMP-B,Influencer,100,Clicked,CUST_1988,One-time,Optimal,Yes,108
4910, Central Mall,In-store,Men,1,60,10,CAMP-B,Social,400,Seen,CUST_1460,One-time,Overstocked,No,54
5266, Central Mall,In-store,Men,3,40,10,CAMP-B,Influencer,200,Seen,CUST_1974,One-time,Overstocked,No,108
6617, Central Mall,In-store,Men,1,40,10,CAMP-B,Paid Ads,400,Seen,CUST_1205,One-time,Optimal,Yes,36
4912, Central Mall,In-store,Shoes,2,60,10,CAMP-B,Social,100,Seen,CUST_1111,One-time,Understocked,Yes,108
5602, Central Mall,In-store,Women,1,60,10,CAMP-B,Influencer,200,Seen,CUST_564,One-time,Understocked,No,54
6918, Central Mall,In-store,Women,1,40,10,CAMP-B,Influencer,400,Seen,CUST_2254,One-time,Optimal,Yes,36
3562, Central Mall,In-store,Accessories,1,60,10,CAMP-B,Paid Ads,50,Seen,CUST_460,One-time,Understocked,Yes,54
3970, Central Mall,In-store,Accessories,1,60,10,CAMP-B,Email,50,Seen,CUST_767,One-time,Understocked,Yes,54
100, Central Mall,In-store,Kids,3,60,10,CAMP-B,Email,100,Clicked,CUST_2369,One-time,Optimal,No,162
1036, Central Mall,In-store,Men,1,20,10,CAMP-B,Paid Ads,200,Seen,CUST_1581,One-time,Understocked,No,18
3506, Central Mall,In-store,Men,1,60,10,CAMP-B,Paid Ads,50,Seen,CUST_1502,One-time,Understocked,Yes,54
4923, Central Mall,In-store,Men,1,40,10,CAMP-B,Paid Ads,100,Converted,CUST_371,One-time,Understocked,Yes,36
465, Central Mall,In-store,Men,4,40,10,CAMP-B,Email,200,Seen,CUST_1808,One-time,Understocked,Yes,144
5486, Central Mall,In-store,Shoes,1,40,10,CAMP-B,Paid Ads,400,Seen,CUST_581,One-time,Understocked,Yes,36
37, Central Mall,In-store,Women,1,40,10,CAMP-B,Paid Ads,100,Seen,CUST_681,One-time,Understocked,No,36
2403, Central Mall,In-store,Women,2,40,10,CAMP-B,Paid Ads,200,Seen,CUST_177,One-time,Understocked,Yes,72
3942, Central Mall,In-store,Accessories,2,80,10,CAMP-A,Paid Ads,200,Seen,CUST_2222,One-time,Understocked,No,144
3955, Central Mall,In-store,Accessories,1,20,10,CAMP-A,Paid Ads,200,Converted,CUST_368,One-time,Overstocked,Yes,18
620, Central Mall,In-store,Men,1,60,10,CAMP-A,Social,100,Seen,CUST_264,One-time,Understocked,Yes,54
1612, Central Mall,In-store,Men,1,40,10,CAMP-A,Paid Ads,400,Clicked,CUST_2104,One-time,Optimal,Yes,36
6058, Central Mall,In-store,Men,1,80,10,CAMP-A,Paid Ads,100,Seen,CUST_11,One-time,Understocked,No,72
1353, Central Mall,In-store,Women,2,40,10,CAMP-A,Influencer,50,Converted,CUST_594,One-time,Optimal,Yes,72
2298, Central Mall,In-store,Women,1,60,10,CAMP-A,Influencer,100,Clicked,CUST_287,One-time,Optimal,No,54
3614, Central Mall,Online,Women,1,40,10,CAMP-A,Paid Ads,100,Seen,CUST_535,One-time,Optimal,Yes,36
4301, Central Mall,Online,Women,1,60,10,CAMP-A,Paid Ads,400,Clicked,CUST_1396,One-time,Understocked,Yes,54
4961, Central Mall,Online,Women,2,60,10,CAMP-A,Social,200,Seen,CUST_524,One-time,Optimal,Yes,108
241, Central Mall,Online,Accessories,4,20,10,CAMP-C,Paid Ads,50,Seen,CUST_1364,One-time,Optimal,No,72
6953, Central Mall,Online,Kids,1,20,10,CAMP-C,Social,50,Clicked,CUST_846,One-time,Optimal,Yes,18
25, Central Mall,Online,Men,2,40,10,CAMP-C,Paid Ads,50,Clicked,CUST_1343,One-time,Overstocked,No,72
1467, Central Mall,Online,Men,1,40,10,CAMP-C,Influencer,100,Seen,CUST_2324,One-time,Optimal,Yes,36
1650, Central Mall,Online,Men,2,40,10,CAMP-C,Email,200,Seen,CUST_356,One-time,Optimal,Yes,72
4788, Central Mall,Online,Men,2,40,10,CAMP-C,Paid Ads,100,Clicked,CUST_1561,One-time,Optimal,No,72
1796, Central Mall,Online,Shoes,1,60,10,CAMP-C,Paid Ads,50,Seen,CUST_1316,One-time,Understocked,Yes,54
4624, Central Mall,Online,Shoes,1,60,10,CAMP-C,Paid Ads,200,Clicked,CUST_1126,One-time,Optimal,Yes,54
2013, Central Mall,Online,Women,1,20,10,CAMP-C,Paid Ads,100,Seen,CUST_1743,One-time,Understocked,Yes,18
2315, Central Mall,Online,Women,1,60,10,CAMP-C,Email,100,Seen,CUST_653,One-time,Understocked,Yes,54
1129, Central Mall,Online,Accessories,2,20,10,CAMP-D,Social,50,Seen,CUST_1652,One-time,Understocked,Yes,36
1253, Central Mall,Online,Accessories,2,40,10,CAMP-D,Social,100,Clicked,CUST_1253,One-time,Overstocked,Yes,72
2277, Central Mall,Online,Accessories,3,20,10,CAMP-D,Paid Ads,400,Seen,CUST_540,One-time,Understocked,No,54
3600, Central Mall,Online,Accessories,4,20,10,CAMP-D,Paid Ads,400,Clicked,CUST_320,One-time,Understocked,Yes,72
4314, Central Mall,Online,Accessories,2,60,10,CAMP-D,Influencer,200,Clicked,CUST_924,One-time,Understocked,Yes,108
4921, Central Mall,Online,Accessories,1,20,10,CAMP-D,Influencer,100,Clicked,CUST_398,One-time,Overstocked,Yes,18
387, Central Mall,Online,Men,1,40,10,CAMP-D,Email,400,Clicked,CUST_1596,One-time,Optimal,No,36
3729, Central Mall,Online,Men,3,60,10,CAMP-D,Paid Ads,50,Seen,CUST_1166,One-time,Optimal,No,162
886, Central Mall,Online,Men,2,120,10,CAMP-D,Influencer,100,Seen,CUST_814,One-time,Optimal,No,216
2044, Central Mall,Online,Shoes,1,20,10,CAMP-D,Paid Ads,100,Seen,CUST_1577,One-time,Understocked,Yes,18
2991, Central Mall,Online,Shoes,1,40,10,CAMP-D,Paid Ads,100,Seen,CUST_37,One-time,Understocked,Yes,36
3160, Central Mall,Online,Women,2,40,10,CAMP-D,Paid Ads,200,Seen,CUST_212,One-time,Overstocked,Yes,72
4246, Central Mall,Online,Women,3,20,10,CAMP-D,Email,100,Seen,CUST_2306,One-time,Understocked,Yes,54
4333, Central Mall,Online,Women,3,40,10,CAMP-D,Social,200,Converted,CUST_2303,One-time,Optimal,Yes,108
4782, Central Mall,Online,Accessories,1,60,10,CAMP-A,Social,50,Seen,CUST_401,One-time,Overstocked,Yes,54
6250, Central Mall,Online,Accessories,2,40,10,CAMP-A,Paid Ads,200,Clicked,CUST_2270,One-time,Understocked,No,72
1819, Central Mall,Online,Kids,1,40,10,CAMP-A,Paid Ads,200,Clicked,CUST_677,One-time,Optimal,No,36
657, Central Mall,Online,Men,2,60,10,CAMP-A,Email,100,Clicked,CUST_915,One-time,Optimal,No,108
2016, Central Mall,Online,Men,1,60,10,CAMP-A,Paid Ads,50,Seen,CUST_1798,One-time,Understocked,Yes,54
3415, Central Mall,Online,Men,3,20,10,CAMP-A,Paid Ads,100,Seen,CUST_528,One-time,Understocked,No,54
4211, Central Mall,Online,Men,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_1334,One-time,Optimal,Yes,36
5244, Central Mall,Online,Men,2,60,10,CAMP-A,Paid Ads,100,Seen,CUST_1494,One-time,Optimal,Yes,108
5462, Central Mall,Online,Men,1,20,10,CAMP-A,Email,200,Converted,CUST_556,One-time,Understocked,No,18
5879, Central Mall,Online,Men,1,40,10,CAMP-A,Paid Ads,100,Seen,CUST_365,One-time,Optimal,Yes,36
4028, Central Mall,Online,Shoes,2,60,10,CAMP-A,Paid Ads,50,Seen,CUST_424,One-time,Understocked,Yes,108
2600, Central Mall,Online,Women,1,40,10,CAMP-A,Paid Ads,200,Seen,CUST_1131,One-time,Optimal,Yes,36
792, Central Mall,Online,Accessories,2,60,10,CAMP-E,Influencer,400,Seen,CUST_1100,One-time,Understocked,Yes,108
1287, Central Mall,Online,Accessories,4,20,10,CAMP-E,Email,100,Seen,CUST_765,One-time,Overstocked,Yes,72
3514, Central Mall,Online,Accessories,1,20,10,CAMP-E,Influencer,200,Seen,CUST_598,One-time,Optimal,Yes,18
1671, Central Mall,Online,Men,2,20,10,CAMP-E,Influencer,50,Seen,CUST_1686,One-time,Overstocked,No,36
